x_ifp_mocap,y_ifp_mocap,x_ifp_exo,y_ifp_exo,x_ifd_mocap,y_ifd_mocap,x_ifd_exo,y_ifd_exo
0.04866540444619676,0.005716503309549662,0.05106498390541306,0.0028523975509520544,0.07263149169613288,0.015797508315423297,0.07217339947061757,0.01803247634938493
0.04869923405592563,0.0054207566230345325,0.05113629930895619,0.0024807758481814185,0.07274593660776327,0.015307924892233036,0.07228929320094543,0.01759867416128917
0.04873114571624936,0.005125957196628902,0.05120464357098113,0.0021091657637732075,0.07285617156067087,0.014820446765760126,0.07240093582971208,0.017166296781416082
0.04876115807289755,0.004832128246424999,0.05127003003108585,0.0017375646431694591,0.07296226425924135,0.014335099326950887,0.07250837097932632,0.01673532693513463
0.04878929013360175,0.004539291603238498,0.05133247141246969,0.0013659693333461925,0.07306428005740137,0.013851910150104185,0.07261164125212391,0.016305746136737534
0.048815561819089685,0.0042474609223197585,0.051391979814428126,0.000994376184730944,0.0731622888453098,0.013370885888346671,0.07271078824133984,0.015877534695498685
0.048839992403302196,0.003956657938890308,0.05144856670446171,0.0006227810526584915,0.07325635534355168,0.012892049411568579,0.07280585254217652,0.015450671720118478
0.048862600815537546,0.003666911717157862,0.0515022429099731,0.00025117929835537234,0.07334654045524235,0.01241543729117842,0.07289687376288527,0.015025135121614741
0.048883407507966985,0.0033782348068240034,0.05155301860952534,-0.00012043421055690784,0.07343291323226889,0.011941047936425062,0.07298389053578391,0.014600901614710518
0.04890243293999297,0.003090639504939201,0.051600903323633054,-0.000492065100051467,0.07351553538293179,0.011468896372175911,0.07306694052813709,0.014177946717764109
0.04891969698639434,0.0028041481343467896,0.05164590590505645,-0.0008637194901909562,0.0735944718535172,0.010998993176005733,0.07314606045282912,0.013756244751280053
0.048935219882803735,0.002518780463170582,0.051688034528566906,-0.0012354039961408186,0.07366978243678131,0.01053135902836232,0.07322128607876242,0.01333576883503522
0.04894902246387504,0.002234546896141903,0.05172729668015065,-0.0016071257297160385,0.0737415306544162,0.010065992332455004,0.07329265224091606,0.012916490883846998
0.048961124772962744,0.0019514766117928416,0.051763699145615946,-0.0019788923014767423,0.07380977439832305,0.009602921690735832,0.07336019285000021,0.012498381602006975
0.04897154651753737,0.001669620220491451,0.05179724799856615,-0.0023507118233904306,0.07387461677022314,0.009142042317094227,0.0734239409016434,0.012081410476395854
0.04898031051982823,0.00138894974034504,0.051827948587699846,-0.0027225929120791997,0.07393606457091881,0.008683491517693109,0.07348392848504941,0.011665545768291916
0.0489874378295199,0.0011094750555658377,0.051855805523396,-0.003094544692672438,0.07399416887631802,0.008227297921660688,0.07354018679105993,0.011250754503879218
0.048992949461209384,0.0008312058056723304,0.05188082266354026,-0.0034665768032867625,0.07404898064499588,0.007773489386535265,0.07359274611955849,0.01083700246345641
0.048996866392039505,0.0005541513878263276,0.05190300309854502,-0.0038386994001575678,0.07410055070766174,0.007322093008554322,0.07364163588614957,0.010424254169341438
0.04899920955937639,0.0002783209591786335,0.05192234913551341,-0.004210923163446852,0.07414892975688576,0.006873135132981341,0.0736868846280445,0.010012472872463665
0.04899999985853062,3.7234392227286266e-06,0.05193886228149369,-0.004583259303756554,0.07419416833708134,0.00642664136446523,0.07372852000908342,0.00960162053762699
